PO_ID,Supplier,Order_Date,Delivery_Date,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance
PO-00754,EpsilonMfg,2022-05-03,2022-05-16,Raw Materials,Delivered,215,123.13,117.85,3,Compliant
PO-00755,GammaTrade,2022-12-13,,Packaging,Cancelled,442,37.65,35.84,4,Compliant
PO-00756,DeltaWorks,2024-02-23,2024-03-26,Electronics,Delivered,307,566.16,512.83,26,Non-Compliant
PO-00757,DeltaWorks,2022-10-13,2022-11-05,Consumables,Delivered,242,19.11,18.28,28,Compliant
PO-00758,AlphaSupplies,2024-01-26,2024-02-03,Raw Materials,Delivered,44,140.71,135.81,1,Compliant
PO-00759,BetaCorp,2023-09-29,2023-11-08,Electronics,Delivered,399,548.88,501.62,42,Compliant
PO-00760,DeltaWorks,2023-06-01,,Machinery,Pending,185,2452.87,2321.64,23,Compliant
PO-00761,AlphaSupplies,2024-06-20,2024-07-21,Machinery,Delivered,206,2660.29,2361.54,3,Compliant
PO-00762,GammaTrade,2023-05-19,2023-06-26,Packaging,Delivered,169,38.92,36.24,10,Compliant
PO-00763,EpsilonMfg,2023-08-09,2023-09-17,Consumables,Delivered,297,20.36,18.89,0,Compliant
PO-00764,DeltaWorks,2023-11-24,2023-12-02,Consumables,Delivered,155,20.83,19.54,21,Compliant
PO-00765,EpsilonMfg,2024-02-23,2024-03-28,Raw Materials,Delivered,184,141.54,125.94,1,Compliant
PO-00766,BetaCorp,2022-08-29,2022-09-09,Packaging,Delivered,313,36.82,33.57,38,Compliant
PO-00767,EpsilonMfg,2022-02-08,2022-03-19,Electronics,Delivered,452,483.86,449.26,8,Compliant
PO-00768,EpsilonMfg,2022-11-21,2022-12-04,Raw Materials,Delivered,209,128.48,120.26,3,Compliant
PO-00769,GammaTrade,2023-05-30,2023-06-25,Machinery,Delivered,351,2451.83,2199.29,10,Compliant
PO-00770,AlphaSupplies,2022-08-08,2022-09-20,Consumables,Delivered,34,18.85,17.8,0,Compliant
PO-00771,AlphaSupplies,2022-04-08,2022-05-18,Consumables,Delivered,149,18.37,16.84,2,Compliant
PO-00772,GammaTrade,2024-04-03,2024-04-22,Consumables,Delivered,349,21.41,20.19,11,Compliant
PO-00773,EpsilonMfg,2024-06-21,2024-07-09,Packaging,Delivered,370,42.33,40.99,4,Compliant
PO-00774,DeltaWorks,2023-10-16,,Electronics,Pending,324,550.86,507.95,70,Non-Compliant
PO-00775,AlphaSupplies,2022-07-25,2022-08-20,Consumables,Delivered,85,18.8,17.62,2,Compliant
PO-00776,AlphaSupplies,2024-05-16,2024-06-02,Packaging,Delivered,431,42.01,39.19,4,Compliant
PO-00777,AlphaSupplies,2022-07-16,2022-08-21,Packaging,Delivered,418,36.48,35.29,8,Non-Compliant
PO-00778,AlphaSupplies,2022-06-13,2022-07-07,Packaging,Delivered,24,36.22,34.25,0,Compliant
PO-00779,DeltaWorks,2022-02-26,2022-03-24,Raw Materials,Delivered,52,121.43,108.39,10,Non-Compliant
PO-00780,GammaTrade,2023-02-11,2023-03-05,Raw Materials,Delivered,380,130.73,115.71,3,Compliant
PO-00781,EpsilonMfg,2024-03-04,2024-03-16,Consumables,Delivered,138,21.28,18.86,0,Compliant
PO-00782,GammaTrade,2024-01-25,2024-02-28,Consumables,Delivered,393,21.1,19.73,6,Compliant
PO-00783,GammaTrade,2023-02-23,2023-04-05,Machinery,Delivered,311,2402.7,2275.6,9,Non-Compliant
PO-00784,DeltaWorks,2023-12-01,,Machinery,Pending,152,2549.36,2416.28,34,Compliant
PO-00785,GammaTrade,2022-01-22,2022-02-01,Electronics,Delivered,473,482.13,439.65,26,Compliant
PO-00786,EpsilonMfg,2022-11-13,2022-11-27,Machinery,Delivered,368,2351.58,2145.82,3,Compliant
PO-00787,AlphaSupplies,2022-09-19,2022-10-11,Machinery,Delivered,489,2324.46,2191.73,5,Compliant
PO-00788,DeltaWorks,2024-06-19,2024-06-28,Electronics,Delivered,339,580.3,520.47,22,Compliant
PO-00789,DeltaWorks,2024-01-25,2024-02-28,Machinery,Delivered,440,2579.1,2405.78,92,Non-Compliant
PO-00790,GammaTrade,2022-03-09,,Consumables,Delivered,318,18.26,17.13,18,Compliant
PO-00791,AlphaSupplies,2023-10-08,2023-11-09,Packaging,Delivered,338,40.1,37.3,2,Compliant
PO-00792,AlphaSupplies,2022-09-13,2022-09-28,Packaging,Delivered,403,36.93,34.1,13,Compliant
PO-00793,GammaTrade,2023-05-05,2023-06-18,Machinery,Delivered,78,2438.94,2174.07,5,Compliant
PO-00794,DeltaWorks,2022-07-06,,Electronics,Pending,203,499.2,466.55,43,Compliant
PO-00795,AlphaSupplies,2023-10-25,2023-12-13,Consumables,Partial,127,20.7,18.94,1,Compliant
PO-00796,BetaCorp,2023-02-15,2023-02-27,Raw Materials,Delivered,317,130.84,119.64,42,Compliant
PO-00797,AlphaSupplies,2023-03-22,2023-04-29,Consumables,Delivered,485,19.77,17.8,2,Compliant
PO-00798,GammaTrade,2024-02-04,2024-02-24,Electronics,Delivered,76,563.9,521.89,3,Non-Compliant
PO-00799,BetaCorp,2022-07-04,2022-07-27,Machinery,Delivered,84,2287.03,2134.26,2,Compliant
PO-00800,EpsilonMfg,2022-03-29,2022-04-30,Machinery,Delivered,78,2240.73,2171.49,1,Compliant
PO-00801,EpsilonMfg,2022-03-16,2022-04-07,Electronics,Delivered,40,487.55,468.73,0,Compliant
PO-00802,EpsilonMfg,2022-01-06,2022-02-07,Raw Materials,Delivered,327,120.13,113.79,4,Compliant
PO-00803,AlphaSupplies,2022-07-03,2022-07-31,Consumables,Delivered,267,18.71,17.71,9,Compliant
PO-00804,EpsilonMfg,2022-05-26,2022-06-10,Machinery,Delivered,170,2268.3,2147.17,1,Compliant
PO-00805,GammaTrade,2022-10-17,2022-11-09,Machinery,Delivered,144,2338.23,2077.99,5,Compliant
PO-00806,DeltaWorks,2023-07-24,2023-09-10,Packaging,Partial,346,39.46,35.25,4,Compliant
PO-00807,BetaCorp,2022-02-06,2022-03-12,Packaging,Delivered,93,35.27,32.72,1,Non-Compliant
PO-00808,DeltaWorks,2023-12-28,2024-01-13,Electronics,Delivered,244,559.4,514.37,7,Compliant
PO-00809,BetaCorp,2024-02-07,,Packaging,Delivered,149,41.14,38.02,4,Non-Compliant
PO-00810,EpsilonMfg,2023-03-03,2023-03-16,Packaging,Delivered,136,38.29,33.97,2,Compliant
PO-00811,AlphaSupplies,2023-01-18,2023-02-14,Machinery,Delivered,497,2384.53,2186.38,3,Compliant
PO-00812,DeltaWorks,2023-10-06,2023-11-16,Machinery,Partial,314,2519.44,2227.18,73,Non-Compliant
PO-00813,DeltaWorks,2024-01-20,,Electronics,Pending,474,562.12,494.67,64,Compliant
PO-00814,AlphaSupplies,2022-11-27,2023-01-11,Electronics,Delivered,390,514.59,462.2,5,Compliant
PO-00815,DeltaWorks,2022-01-22,2022-02-23,Raw Materials,Delivered,93,120.53,107.67,6,Non-Compliant
PO-00816,AlphaSupplies,2023-05-18,2023-06-13,Electronics,Delivered,386,533.59,479.11,13,Compliant
PO-00817,AlphaSupplies,2023-06-09,2023-07-16,Electronics,Delivered,238,536.07,510.34,2,Compliant
PO-00818,DeltaWorks,2023-09-21,2023-09-30,Electronics,Delivered,332,547.96,522.32,40,Non-Compliant
PO-00819,BetaCorp,2023-06-24,2023-07-30,Machinery,Delivered,278,2464.79,2251.09,17,Non-Compliant
PO-00820,BetaCorp,2023-12-02,2024-01-05,Packaging,Delivered,440,40.57,36.05,18,Compliant
PO-00821,AlphaSupplies,2022-04-21,2022-06-03,Consumables,Delivered,221,18.42,17.02,7,Compliant
PO-00822,EpsilonMfg,2022-04-27,2022-05-15,Raw Materials,Delivered,246,122.97,111.09,4,Compliant
PO-00823,GammaTrade,2023-08-25,2023-09-17,Electronics,Delivered,397,544.85,492.98,10,Non-Compliant
PO-00824,BetaCorp,2022-03-22,2022-04-04,Packaging,Delivered,319,35.6,32.14,19,Compliant
PO-00825,AlphaSupplies,2023-11-03,2023-12-18,Packaging,Delivered,364,40.32,37.38,10,Compliant
PO-00826,EpsilonMfg,2023-12-09,2024-01-04,Electronics,Delivered,363,557.16,506.68,0,Compliant
PO-00827,AlphaSupplies,2024-05-29,2024-06-20,Packaging,Delivered,256,42.13,40.76,4,Compliant
PO-00828,BetaCorp,2022-11-05,2022-11-13,Raw Materials,Delivered,85,128.05,115.33,1,Non-Compliant
PO-00829,DeltaWorks,2023-04-28,2023-05-17,Machinery,Delivered,240,2435.34,2357.9,16,Non-Compliant
PO-00830,GammaTrade,2022-04-16,2022-05-19,Raw Materials,Delivered,375,122.69,112.05,25,Compliant
PO-00831,EpsilonMfg,2022-02-07,,Electronics,Delivered,258,483.76,448.01,1,Compliant
PO-00832,EpsilonMfg,2023-07-21,2023-08-27,Electronics,Delivered,467,540.84,521.53,1,Compliant
PO-00833,DeltaWorks,2022-01-22,2022-02-20,Machinery,Delivered,381,2209.76,2111.43,40,Compliant
PO-00834,GammaTrade,2024-05-23,2024-06-17,Consumables,Delivered,346,21.64,19.35,20,Compliant
PO-00835,GammaTrade,2024-03-29,2024-04-23,Machinery,Delivered,92,2614.14,2307.24,5,Compliant
PO-00836,BetaCorp,2022-06-10,2022-07-31,Packaging,Partial,61,36.2,33.14,2,Compliant
PO-00837,AlphaSupplies,2023-01-03,2023-01-21,Raw Materials,Delivered,192,129.65,115.48,6,Compliant
PO-00838,AlphaSupplies,2023-03-17,2023-04-07,Electronics,Delivered,126,526.66,505.44,2,Non-Compliant
PO-00839,AlphaSupplies,2022-10-01,2022-11-09,Consumables,Delivered,446,19.07,16.96,10,Compliant
PO-00840,DeltaWorks,2024-05-11,,Machinery,Pending,64,2637.95,2379.43,9,Non-Compliant
PO-00841,AlphaSupplies,2022-02-12,2022-03-04,Consumables,Delivered,95,18.16,16.79,3,Compliant
PO-00842,DeltaWorks,2023-05-26,2023-06-25,Consumables,Delivered,60,20.04,18.12,4,Compliant
PO-00843,DeltaWorks,2024-02-27,,Machinery,Pending,135,2597.11,2339.48,15,Compliant
PO-00844,BetaCorp,2022-09-30,2022-10-22,Raw Materials,Delivered,396,127.08,119.01,8,Compliant
PO-00845,BetaCorp,2024-04-01,2024-05-07,Packaging,Delivered,480,41.61,38.76,63,Compliant
PO-00846,AlphaSupplies,2022-05-30,2022-06-10,Machinery,Delivered,377,2270.21,2044.78,1,Compliant
PO-00847,BetaCorp,2022-03-04,2022-03-20,Machinery,Delivered,28,2228.95,2083.18,3,Compliant
PO-00848,EpsilonMfg,2023-03-06,2023-04-01,Electronics,Delivered,358,525.44,490.66,5,Compliant
PO-00849,GammaTrade,2023-09-18,2023-10-08,Consumables,Delivered,368,20.54,18.22,26,Compliant
PO-00850,DeltaWorks,2024-06-27,2024-07-16,Electronics,Delivered,342,581.28,521.35,72,Compliant
PO-00851,DeltaWorks,2023-06-17,2023-07-26,Packaging,Delivered,155,39.15,34.48,20,Compliant
PO-00852,BetaCorp,2022-01-29,2022-02-20,Raw Materials,Delivered,286,120.71,107.42,33,Compliant
PO-00853,EpsilonMfg,2024-01-20,2024-02-28,Raw Materials,Delivered,200,140.53,135.56,1,Compliant
PO-00854,AlphaSupplies,2022-11-02,2022-11-24,Machinery,Delivered,12,2346.13,2154.92,0,Non-Compliant
PO-00855,EpsilonMfg,2022-08-28,2022-10-10,Consumables,Delivered,155,18.93,17.77,2,Compliant
PO-00856,BetaCorp,2022-12-02,2023-01-14,Raw Materials,Partial,108,128.78,118.93,6,Compliant
PO-00857,DeltaWorks,2022-03-25,,Machinery,Pending,227,2238.84,2153.09,25,Compliant
PO-00858,GammaTrade,2023-02-17,2023-03-12,Consumables,Delivered,275,19.63,18.0,12,Compliant
PO-00859,DeltaWorks,2024-04-23,2024-05-29,Machinery,Delivered,268,2627.95,2510.48,8,Non-Compliant
PO-00860,AlphaSupplies,2023-04-12,2023-05-24,Packaging,Delivered,392,38.61,35.81,5,Non-Compliant
PO-00861,DeltaWorks,2022-05-04,2022-05-20,Raw Materials,Delivered,158,123.15,115.35,4,Compliant
PO-00862,GammaTrade,2022-01-29,2022-03-03,Machinery,Delivered,82,2213.03,1989.07,0,Non-Compliant
PO-00863,BetaCorp,2024-04-18,2024-05-17,Packaging,Delivered,11,41.76,37.73,0,Compliant
PO-00864,GammaTrade,2023-04-09,2023-05-24,Consumables,Delivered,410,19.85,17.65,4,Compliant
PO-00865,DeltaWorks,2022-06-02,2022-07-05,Machinery,Delivered,176,2271.65,2026.31,16,Non-Compliant
PO-00866,AlphaSupplies,2024-01-24,2024-02-01,Machinery,Delivered,55,2578.55,2436.73,1,Compliant
PO-00867,EpsilonMfg,2023-10-22,2023-12-15,Raw Materials,Partial,108,137.89,126.82,1,Compliant
PO-00868,EpsilonMfg,2022-07-13,2022-07-27,Consumables,Delivered,267,18.75,16.92,3,Compliant
PO-00869,GammaTrade,2022-09-09,2022-10-27,Packaging,Partial,439,36.9,33.04,2,Compliant
PO-00870,GammaTrade,2023-08-27,2023-10-07,Machinery,Partial,451,2498.28,2413.34,15,Compliant
PO-00871,EpsilonMfg,2023-01-27,2023-03-22,Electronics,Partial,68,521.25,493.57,0,Compliant
PO-00872,GammaTrade,2022-06-07,,Raw Materials,Delivered,218,124.04,116.9,10,Compliant
PO-00873,AlphaSupplies,2023-02-04,2023-03-03,Electronics,Delivered,82,522.13,501.82,0,Compliant
PO-00874,AlphaSupplies,2022-09-03,2022-10-12,Packaging,Delivered,310,36.86,33.26,9,Compliant
PO-00875,AlphaSupplies,2023-04-21,,Electronics,Delivered,43,530.56,488.22,1,Compliant
PO-00876,EpsilonMfg,2023-11-23,2023-12-08,Consumables,Delivered,400,20.82,20.01,2,Compliant
PO-00877,EpsilonMfg,2024-03-12,2024-03-29,Packaging,Delivered,201,41.44,36.59,3,Compliant
PO-00878,EpsilonMfg,2022-02-12,2022-04-12,Machinery,Partial,247,2219.57,2152.76,1,Compliant
PO-00879,AlphaSupplies,2023-05-09,2023-06-09,Raw Materials,Delivered,138,133.15,125.88,5,Compliant
PO-00880,EpsilonMfg,2022-02-16,2022-03-14,Electronics,Delivered,283,484.68,463.11,0,Compliant
PO-00881,EpsilonMfg,2024-06-18,2024-07-15,Electronics,Delivered,322,580.18,540.21,5,Compliant
PO-00882,DeltaWorks,2022-09-09,2022-10-15,Electronics,Delivered,174,506.09,460.74,40,Compliant
PO-00883,BetaCorp,2023-09-16,2023-10-04,Raw Materials,Delivered,471,136.85,126.87,27,Non-Compliant
PO-00884,DeltaWorks,2022-03-25,2022-05-18,Consumables,Partial,342,18.32,16.47,2,Non-Compliant
PO-00885,DeltaWorks,2022-12-28,,Raw Materials,Pending,202,129.49,114.27,17,Compliant
PO-00886,AlphaSupplies,2023-04-19,2023-05-10,Raw Materials,Delivered,108,132.59,124.2,3,Compliant
PO-00887,GammaTrade,2022-04-03,2022-04-24,Packaging,Delivered,330,35.69,32.0,6,Compliant
PO-00888,GammaTrade,2023-12-22,2024-01-23,Machinery,Delivered,117,2560.68,2321.0,1,Compliant
PO-00889,BetaCorp,2022-07-18,2022-09-01,Consumables,Delivered,299,18.77,17.09,23,Compliant
PO-00890,AlphaSupplies,2022-09-23,2022-11-02,Packaging,Delivered,448,37.01,32.79,13,Compliant
PO-00891,AlphaSupplies,2023-09-22,2023-09-29,Consumables,Delivered,296,20.55,19.46,11,Compliant
PO-00892,AlphaSupplies,2023-03-19,2023-04-28,Electronics,Delivered,218,526.89,471.04,4,Compliant
PO-00893,BetaCorp,2022-10-12,2022-10-19,Raw Materials,Delivered,282,127.41,113.05,15,Compliant
PO-00894,AlphaSupplies,2023-12-08,2024-01-09,Packaging,Partial,48,40.62,37.85,0,Compliant
PO-00895,AlphaSupplies,2023-05-07,2023-06-04,Raw Materials,Delivered,22,133.09,123.92,0,Compliant
PO-00896,GammaTrade,2024-04-21,2024-05-02,Raw Materials,Delivered,416,143.28,134.68,25,Compliant
PO-00897,DeltaWorks,2022-05-08,,Consumables,Pending,41,18.49,17.79,3,Non-Compliant
PO-00898,AlphaSupplies,2022-03-05,2022-04-08,Packaging,Delivered,236,35.47,31.47,0,Compliant
PO-00899,GammaTrade,2023-02-16,2023-04-02,Machinery,Delivered,395,2399.16,2306.55,24,Compliant
PO-00900,DeltaWorks,2024-06-20,2024-06-28,Machinery,Delivered,61,2660.29,2432.04,6,Compliant
PO-00901,AlphaSupplies,2023-09-02,2023-09-21,Raw Materials,Delivered,313,136.44,123.59,11,Compliant
PO-00902,GammaTrade,2023-05-08,2023-05-23,Machinery,Delivered,237,2440.48,2208.15,15,Compliant
PO-00903,DeltaWorks,2023-10-30,2023-12-10,Consumables,Delivered,169,20.72,18.69,31,Compliant
PO-00904,GammaTrade,2023-01-13,2023-01-29,Electronics,Delivered,275,519.71,458.75,1,Compliant
PO-00905,AlphaSupplies,2022-12-19,2023-01-07,Machinery,Delivered,112,2369.5,2256.71,3,Compliant
PO-00906,DeltaWorks,2023-12-11,2024-01-08,Consumables,Delivered,306,20.9,19.65,45,Compliant
PO-00907,DeltaWorks,2023-05-23,2023-06-26,Raw Materials,Partial,11,133.54,126.9,1,Compliant
PO-00908,DeltaWorks,2024-04-06,2024-04-13,Electronics,Delivered,115,571.32,516.13,10,Compliant
PO-00909,AlphaSupplies,2022-10-25,2022-11-24,Packaging,Delivered,333,37.26,34.67,0,Compliant
PO-00910,BetaCorp,2024-06-25,2024-08-06,Packaging,Delivered,99,42.37,40.1,3,Compliant
PO-00911,GammaTrade,2022-01-22,2022-02-05,Raw Materials,Delivered,80,120.53,107.9,2,Compliant
PO-00912,GammaTrade,2023-11-08,,Electronics,Cancelled,279,553.53,528.4,22,Non-Compliant
PO-00913,AlphaSupplies,2022-05-28,2022-06-16,Raw Materials,Delivered,76,123.78,110.24,1,Compliant
PO-00914,DeltaWorks,2022-02-17,2022-03-30,Packaging,Delivered,310,35.35,31.86,21,Compliant
PO-00915,GammaTrade,2024-05-21,2024-06-23,Packaging,Partial,309,42.06,38.88,17,Compliant
PO-00916,EpsilonMfg,2022-06-21,2022-07-30,Raw Materials,Delivered,394,124.41,114.98,2,Compliant
PO-00917,GammaTrade,2023-12-13,2024-01-06,Consumables,Delivered,499,20.91,19.37,23,Compliant
PO-00918,AlphaSupplies,2022-08-13,2022-09-14,Packaging,Delivered,241,36.69,32.64,2,Compliant
PO-00919,BetaCorp,2022-09-18,2022-10-26,Electronics,Partial,78,507.05,466.74,4,Compliant
PO-00920,EpsilonMfg,2023-04-22,2023-05-28,Raw Materials,Delivered,182,132.67,122.57,1,Compliant
PO-00921,GammaTrade,2022-01-26,2022-02-06,Machinery,Delivered,129,2211.63,2109.45,3,Compliant
PO-00922,EpsilonMfg,2023-10-22,2023-11-04,Consumables,Delivered,151,20.68,19.91,0,Compliant
PO-00923,GammaTrade,2023-11-23,2023-12-17,Packaging,Delivered,164,40.49,38.08,2,Compliant
PO-00924,EpsilonMfg,2022-01-09,2022-02-10,Electronics,Delivered,154,480.81,433.07,2,Compliant
PO-00925,AlphaSupplies,2023-11-01,2023-12-16,Machinery,Partial,399,2533.29,2340.51,3,Compliant
PO-00926,BetaCorp,2022-08-28,2022-10-03,Machinery,Delivered,412,2313.71,2136.94,41,Compliant
PO-00927,GammaTrade,2023-03-16,2023-04-20,Packaging,Delivered,367,38.39,34.58,13,Compliant
PO-00928,EpsilonMfg,2022-11-09,2022-12-08,Packaging,Delivered,14,37.38,33.09,0,Compliant
PO-00929,DeltaWorks,2022-11-03,2022-11-12,Consumables,Delivered,21,19.2,18.06,4,Compliant
PO-00930,GammaTrade,2023-10-07,2023-11-08,Consumables,Delivered,477,20.62,18.52,37,Compliant
PO-00931,EpsilonMfg,2022-07-12,2022-08-16,Machinery,Delivered,178,2290.89,2124.34,2,Compliant
PO-00932,EpsilonMfg,2022-02-02,2022-02-20,Packaging,Delivered,318,35.24,31.56,1,Compliant
PO-00933,BetaCorp,2022-10-26,2022-11-25,Packaging,Delivered,45,37.27,33.94,3,Compliant
PO-00934,DeltaWorks,2022-06-10,2022-07-17,Machinery,Delivered,76,2275.49,2004.48,13,Compliant
PO-00935,BetaCorp,2024-06-10,2024-07-30,Packaging,Partial,231,42.23,40.18,5,Compliant
PO-00936,GammaTrade,2022-07-27,2022-08-15,Consumables,Delivered,360,18.8,17.39,0,Compliant
PO-00937,DeltaWorks,2024-04-06,,Consumables,Pending,178,21.42,20.3,37,Compliant
PO-00938,EpsilonMfg,2024-01-25,2024-03-01,Raw Materials,Delivered,340,140.68,135.31,2,Compliant
PO-00939,DeltaWorks,2024-04-23,2024-05-11,Consumables,Delivered,99,21.5,19.29,21,Non-Compliant
PO-00940,BetaCorp,2022-04-08,2022-04-25,Consumables,Delivered,494,18.37,17.17,18,Compliant
PO-00941,AlphaSupplies,2023-05-21,2023-06-20,Packaging,Delivered,400,38.93,36.32,1,Compliant
PO-00942,GammaTrade,2023-04-07,2023-05-13,Machinery,Delivered,116,2424.58,2315.96,0,Compliant
PO-00943,DeltaWorks,2022-12-18,2022-12-27,Machinery,Delivered,448,2369.0,2138.97,1,Compliant
PO-00944,GammaTrade,2023-05-12,2023-06-03,Machinery,Delivered,52,2442.54,2267.9,2,Compliant
PO-00945,GammaTrade,2022-06-24,2022-07-19,Packaging,Delivered,320,36.31,32.48,3,Compliant
PO-00946,AlphaSupplies,2022-06-07,2022-06-16,Electronics,Delivered,101,496.16,461.58,3,Compliant
PO-00947,AlphaSupplies,2023-10-19,2023-11-19,Consumables,Delivered,347,20.67,18.82,9,Compliant
PO-00948,AlphaSupplies,2024-02-25,,Machinery,Delivered,137,2596.01,2470.88,1,Compliant
PO-00949,AlphaSupplies,2024-04-20,2024-05-03,Electronics,Delivered,352,573.01,545.91,11,Compliant
PO-00950,BetaCorp,2023-03-02,2023-04-13,Raw Materials,Delivered,427,131.25,121.26,37,Compliant
PO-00951,DeltaWorks,2022-05-04,,Machinery,Delivered,64,2257.8,2142.88,0,Non-Compliant
PO-00952,BetaCorp,2022-08-14,2022-09-13,Machinery,Delivered,427,2306.89,2224.07,2,Non-Compliant
PO-00953,EpsilonMfg,2022-04-15,2022-06-10,Machinery,Partial,415,2248.78,2037.17,1,Compliant
PO-00954,EpsilonMfg,2023-10-09,2023-10-24,Electronics,Delivered,357,550.04,499.05,2,Compliant
PO-00955,GammaTrade,2022-03-11,2022-04-28,Machinery,Partial,321,2232.24,2097.86,9,Compliant
PO-00956,BetaCorp,2023-08-25,2023-09-08,Consumables,Delivered,16,20.43,18.52,0,Compliant
PO-00957,EpsilonMfg,2022-03-03,2022-03-19,Raw Materials,Delivered,265,121.55,116.4,1,Compliant
PO-00958,EpsilonMfg,2024-01-27,2024-02-05,Machinery,Delivered,78,2580.19,2298.95,0,Compliant
PO-00959,GammaTrade,2022-08-23,2022-09-12,Raw Materials,Delivered,179,126.07,112.68,7,Non-Compliant
PO-00960,BetaCorp,2023-09-15,2023-10-20,Packaging,Delivered,276,39.9,35.57,24,Compliant
PO-00961,BetaCorp,2023-10-12,2023-10-24,Raw Materials,Delivered,490,137.6,121.18,11,Compliant
PO-00962,BetaCorp,2023-06-04,2023-06-21,Packaging,Delivered,381,39.05,37.61,38,Compliant
PO-00963,BetaCorp,2022-10-20,2022-11-26,Electronics,Delivered,335,510.48,468.67,3,Non-Compliant
PO-00964,BetaCorp,2023-03-28,,Machinery,Delivered,322,2419.48,2254.96,36,Compliant
PO-00965,DeltaWorks,2024-05-24,,Machinery,Pending,474,2645.19,2546.0,67,Compliant
PO-00966,BetaCorp,2023-01-25,2023-03-08,Electronics,Delivered,242,521.03,483.67,20,Compliant
PO-00967,DeltaWorks,2022-06-08,2022-07-17,Packaging,Delivered,12,36.19,32.12,2,Compliant
PO-00968,DeltaWorks,2024-01-31,2024-03-15,Machinery,Delivered,260,2582.36,2418.12,4,Non-Compliant
PO-00969,AlphaSupplies,2023-08-03,2023-08-26,Machinery,Delivered,400,2485.67,2374.81,12,Compliant
PO-00970,DeltaWorks,2023-12-15,,Electronics,Pending,207,557.87,538.23,36,Compliant
PO-00971,AlphaSupplies,2023-10-09,2023-10-25,Electronics,Delivered,24,550.04,498.56,0,Compliant
PO-00972,GammaTrade,2023-09-09,2023-09-16,Packaging,Delivered,349,39.85,36.58,3,Compliant
PO-00973,DeltaWorks,2023-12-25,2024-01-13,Machinery,Delivered,471,2562.3,2350.14,99,Compliant
PO-00974,GammaTrade,2023-06-30,2023-08-02,Consumables,Delivered,205,20.19,18.39,12,Non-Compliant
PO-00975,AlphaSupplies,2024-03-06,2024-03-26,Consumables,Delivered,426,21.28,19.11,15,Compliant
PO-00976,BetaCorp,2022-01-02,2022-02-11,Machinery,Delivered,406,2200.46,2115.3,23,Compliant
PO-00977,BetaCorp,2022-07-10,2022-08-18,Electronics,Delivered,111,499.62,452.96,14,Compliant
PO-00978,BetaCorp,2022-03-02,2022-04-07,Packaging,Partial,424,35.45,31.99,58,Non-Compliant
PO-00979,DeltaWorks,2022-04-22,2022-05-04,Consumables,Delivered,95,18.43,16.44,8,Compliant
PO-00980,EpsilonMfg,2023-05-05,2023-05-15,Packaging,Delivered,399,38.8,35.94,2,Compliant
PO-00981,AlphaSupplies,2022-08-05,2022-09-14,Raw Materials,Delivered,13,125.59,115.92,0,Compliant
PO-00982,DeltaWorks,2023-09-11,2023-10-22,Electronics,Partial,199,546.81,509.24,47,Non-Compliant
PO-00983,GammaTrade,2023-01-23,2023-02-18,Machinery,Partial,192,2387.05,2184.15,0,Compliant
PO-00984,DeltaWorks,2022-01-27,2022-02-18,Packaging,Delivered,454,35.19,32.23,40,Compliant
PO-00985,DeltaWorks,2023-02-28,,Consumables,Pending,11,19.68,17.92,2,Non-Compliant
PO-00986,AlphaSupplies,2024-06-13,2024-07-18,Electronics,Delivered,423,579.57,559.81,3,Compliant
PO-00987,AlphaSupplies,2023-03-15,2023-04-10,Electronics,Partial,492,526.44,466.16,14,Compliant
PO-00988,BetaCorp,2024-06-09,2024-07-31,Packaging,Partial,302,42.22,38.98,1,Compliant
PO-00989,AlphaSupplies,2024-05-02,2024-06-20,Electronics,Partial,290,574.46,522.41,1,Compliant
